x1,y1,z1,result
10.7894736842,39.8684210526,30.3673469388,-256.710924791
10.7894736842,39.8684210526,31.3469387755,-239.944791226
10.7894736842,39.8684210526,32.3265306122,-223.320413904
10.7894736842,39.8684210526,33.306122449,-206.853446358
10.7894736842,39.8684210526,34.2857142857,-190.559577589
10.7894736842,39.8684210526,35.2653061224,-174.454490509
10.7894736842,39.8684210526,36.2448979592,-158.553813984
10.7894736842,39.8684210526,37.2244897959,-142.873068733
10.7894736842,39.8684210526,38.2040816327,-127.427607557
10.7894736842,39.8684210526,39.1836734694,-112.232550533
10.7894736842,39.8684210526,40.1632653061,-97.3027160009
10.7894736842,39.8684210526,41.1428571429,-82.6525483321
10.7894736842,39.8684210526,42.1224489796,-68.2960436001
10.7894736842,39.8684210526,43.1020408163,-54.2466743841
10.7894736842,39.8684210526,44.0816326531,-40.5173150041
10.7894736842,39.8684210526,45.0612244898,-27.1201685303
10.7894736842,39.8684210526,46.0408163265,-14.0666969003
10.7894736842,39.8684210526,47.0204081633,-1.3675554409
10.7894736842,39.8684210526,48.0,10.9674669888
10.7894736842,42.5263157895,0.0,-837.949313024
10.7894736842,42.5263157895,0.979591836735,-823.010034585
10.7894736842,42.5263157895,1.95918367347,-807.774229679
10.7894736842,42.5263157895,2.9387755102,-792.248081161
10.7894736842,42.5263157895,3.91836734694,-776.438771978
10.7894736842,42.5263157895,4.89795918367,-760.35445271
10.7894736842,42.5263157895,5.87755102041,-744.004202312
10.7894736842,42.5263157895,6.85714285714,-727.397983046
10.7894736842,42.5263157895,7.83673469388,-710.546590705
10.7894736842,42.5263157895,8.81632653061,-693.461601278
10.7894736842,42.5263157895,9.79591836735,-676.155315272
10.7894736842,42.5263157895,10.7755102041,-658.640700878
10.7894736842,42.5263157895,11.7551020408,-640.931337127
10.7894736842,42.5263157895,12.7346938776,-623.041358107
10.7894736842,42.5263157895,13.7142857143,-604.985399205
10.7894736842,42.5263157895,14.693877551,-586.77854618
10.7894736842,42.5263157895,15.6734693878,-568.436287744
10.7894736842,42.5263157895,16.6530612245,-549.97447212
10.7894736842,42.5263157895,17.6326530612,-531.409267887
10.7894736842,42.5263157895,18.612244898,-512.757129223
10.7894736842,42.5263157895,19.5918367347,-494.034765463
10.7894736842,42.5263157895,20.5714285714,-475.259114739
10.7894736842,42.5263157895,21.5510204082,-456.447321273
10.7894736842,42.5263157895,22.5306122449,-437.61671577
10.7894736842,42.5263157895,23.5102040816,-418.784798234
10.7894736842,42.5263157895,24.4897959184,-399.969222402
10.7894736842,42.5263157895,25.4693877551,-381.187780964
10.7894736842,42.5263157895,26.4489795918,-362.458390646
10.7894736842,42.5263157895,27.4285714286,-343.799076242
10.7894736842,42.5263157895,28.4081632653,-325.227952693
10.7894736842,42.5263157895,29.387755102,-306.763204353
10.7894736842,42.5263157895,30.3673469388,-288.423060646
10.7894736842,42.5263157895,31.3469387755,-270.225767435
10.7894736842,42.5263157895,32.3265306122,-252.189553527
10.7894736842,42.5263157895,33.306122449,-234.332591921
10.7894736842,42.5263157895,34.2857142857,-216.672955518
10.7894736842,42.5263157895,35.2653061224,-199.228567256
10.7894736842,42.5263157895,36.2448979592,-182.017144769
10.7894736842,42.5263157895,37.2244897959,-165.056139894
10.7894736842,42.5263157895,38.2040816327,-148.362673537
10.7894736842,42.5263157895,39.1836734694,-131.953466581
10.7894736842,42.5263157895,40.1632653061,-115.844767712
10.7894736842,42.5263157895,41.1428571429,-100.05227917
10.7894736842,42.5263157895,42.1224489796,-84.5910815565
10.7894736842,42.5263157895,43.1020408163,-69.4755589483
10.7894736842,42.5263157895,44.0816326531,-54.7193255938
10.7894736842,42.5263157895,45.0612244898,-40.3351555125
10.7894736842,42.5263157895,46.0408163265,-26.3349162934
10.7894736842,42.5263157895,47.0204081633,-12.7295083328
10.7894736842,42.5263157895,48.0,0.471189340111
10.7894736842,45.1842105263,0.0,-903.934208755
10.7894736842,45.1842105263,0.979591836735,-888.437695156
10.7894736842,45.1842105263,1.95918367347,-872.595551454
10.7894736842,45.1842105263,2.9387755102,-856.41431622
10.7894736842,45.1842105263,3.91836734694,-839.901707567
10.7894736842,45.1842105263,4.89795918367,-823.06659181
10.7894736842,45.1842105263,5.87755102041,-805.918943997
10.7894736842,45.1842105263,6.85714285714,-788.469801284
10.7894736842,45.1842105263,7.83673469388,-770.731210247
10.7894736842,45.1842105263,8.81632653061,-752.716169328
10.7894736842,45.1842105263,9.79591836735,-734.438567648
10.7894736842,45.1842105263,10.7755102041,-715.913121446
10.7894736842,45.1842105263,11.7551020408,-697.155309346
10.7894736842,45.1842105263,12.7346938776,-678.18130763
10.7894736842,45.1842105263,13.7142857143,-659.007926535
10.7894736842,45.1842105263,14.693877551,-639.652548524
10.7894736842,45.1842105263,15.6734693878,-620.133069279
10.7894736842,45.1842105263,16.6530612245,-600.467842013
10.7894736842,45.1842105263,17.6326530612,-580.675625517
10.7894736842,45.1842105263,18.612244898,-560.77553616
10.7894736842,45.1842105263,19.5918367347,-540.78700388
10.7894736842,45.1842105263,20.5714285714,-520.729732021
10.7894736842,45.1842105263,21.5510204082,-500.623660702
10.7894736842,45.1842105263,22.5306122449,-480.488933271
10.7894736842,45.1842105263,23.5102040816,-460.345865228
10.7894736842,45.1842105263,24.4897959184,-440.21491495
10.7894736842,45.1842105263,25.4693877551,-420.116655426
10.7894736842,45.1842105263,26.4489795918,-400.071746194
10.7894736842,45.1842105263,27.4285714286,-380.100904624
10.7894736842,45.1842105263,28.4081632653,-360.224875741
10.7894736842,45.1842105263,29.387755102,-340.46439978
10.7894736842,45.1842105263,30.3673469388,-320.840176766
10.7894736842,45.1842105263,31.3469387755,-301.372827503
10.7894736842,45.1842105263,32.3265306122,-282.082850471
10.7894736842,45.1842105263,33.306122449,-262.990574274
10.7894736842,45.1842105263,34.2857142857,-244.11610546
10.7894736842,45.1842105263,35.2653061224,-225.479271692
10.7894736842,45.1842105263,36.2448979592,-207.099560435
10.7894736842,45.1842105263,37.2244897959,-188.996053519
10.7894736842,45.1842105263,38.2040816327,-171.187358122
10.7894736842,45.1842105263,39.1836734694,-153.691534869
10.7894736842,45.1842105263,40.1632653061,-136.526023937
10.7894736842,45.1842105263,41.1428571429,-119.707570167
10.7894736842,45.1842105263,42.1224489796,-103.252148299
10.7894736842,45.1842105263,43.1020408163,-87.1748895483
10.7894736842,45.1842105263,44.0816326531,-71.490010752
10.7894736842,45.1842105263,45.0612244898,-56.2107473585
10.7894736842,45.1842105263,46.0408163265,-41.3492914806
10.7894736842,45.1842105263,47.0204081633,-26.9167361797
10.7894736842,45.1842105263,48.0,-12.9230270408
10.7894736842,47.8421052632,0.0,-965.888394952
10.7894736842,47.8421052632,0.979591836735,-949.898216298
10.7894736842,47.8421052632,1.95918367347,-933.521520337
10.7894736842,47.8421052632,2.9387755102,-916.76515966
10.7894736842,47.8421052632,3.91836734694,-899.637305459
10.7894736842,47.8421052632,4.89795918367,-882.147417833
10.7894736842,47.8421052632,5.87755102041,-864.306207045
10.7894736842,47.8421052632,6.85714285714,-846.125586654
10.7894736842,47.8421052632,7.83673469388,-827.618619598
10.7894736842,47.8421052632,8.81632653061,-808.799458397
10.7894736842,47.8421052632,9.79591836735,-789.683280697
10.7894736842,47.8421052632,10.7755102041,-770.286221415
10.7894736842,47.8421052632,11.7551020408,-750.625302723
10.7894736842,47.8421052632,12.7346938776,-730.718363045
10.7894736842,47.8421052632,13.7142857143,-710.583986162
10.7894736842,47.8421052632,14.693877551,-690.241431396
10.7894736842,47.8421052632,15.6734693878,-669.710565711
10.7894736842,47.8421052632,16.6530612245,-649.011798387
10.7894736842,47.8421052632,17.6326530612,-628.166018766
10.7894736842,47.8421052632,18.612244898,-607.194537384
10.7894736842,47.8421052632,19.5918367347,-586.119030617
10.7894736842,47.8421052632,20.5714285714,-564.961488791
10.7894736842,47.8421052632,21.5510204082,-543.744167564
10.7894736842,47.8421052632,22.5306122449,-522.489542204
10.7894736842,47.8421052632,23.5102040816,-501.220264287
10.7894736842,47.8421052632,24.4897959184,-479.959120236
10.7894736842,47.8421052632,25.4693877551,-458.72899101
10.7894736842,47.8421052632,26.4489795918,-437.552812254
10.7894736842,47.8421052632,27.4285714286,-416.453534147
10.7894736842,47.8421052632,28.4081632653,-395.454080234
10.7894736842,47.8421052632,29.387755102,-374.57730454
10.7894736842,47.8421052632,30.3673469388,-353.845946347
10.7894736842,47.8421052632,31.3469387755,-333.282582097
10.7894736842,47.8421052632,32.3265306122,-312.909573992
10.7894736842,47.8421052632,33.306122449,-292.749015026
10.7894736842,47.8421052632,34.2857142857,-272.822670305
10.7894736842,47.8421052632,35.2653061224,-253.151914697
10.7894736842,47.8421052632,36.2448979592,-233.757667008
10.7894736842,47.8421052632,37.2244897959,-214.660321077
10.7894736842,47.8421052632,38.2040816327,-195.879674335
10.7894736842,47.8421052632,39.1836734694,-177.434854532
10.7894736842,47.8421052632,40.1632653061,-159.344245488
10.7894736842,47.8421052632,41.1428571429,-141.625412851
10.7894736842,47.8421052632,42.1224489796,-124.295030925
10.7894736842,47.8421052632,43.1020408163,-107.368811719
10.7894736842,47.8421052632,44.0816326531,-90.8614373857
10.7894736842,47.8421052632,45.0612244898,-74.7864972275
10.7894736842,47.8421052632,46.0408163265,-59.1564304095
10.7894736842,47.8421052632,47.0204081633,-43.9824754419
10.7894736842,47.8421052632,48.0,-29.2746273968
10.7894736842,50.5,0.0,-1023.5114656
10.7894736842,50.5,0.979591836735,-1007.09423625
10.7894736842,50.5,1.95918367347,-990.25802943
10.7894736842,50.5,2.9387755102,-973.009969346
10.7894736842,50.5,3.91836734694,-955.358597685
10.7894736842,50.5,4.89795918367,-937.313845956
10.7894736842,50.5,5.87755102041,-918.886998247
10.7894736842,50.5,6.85714285714,-900.090645282
10.7894736842,50.5,7.83673469388,-880.938630766
10.7894736842,50.5,8.81632653061,-861.445991136
10.7894736842,50.5,9.79591836735,-841.628889899
10.7894736842,50.5,10.7755102041,-821.504547757
10.7894736842,50.5,11.7551020408,-801.091169735
10.7894736842,50.5,12.7346938776,-780.407870469
10.7894736842,50.5,13.7142857143,-759.474598743
10.7894736842,50.5,14.693877551,-738.312062256
10.7894736842,50.5,15.6734693878,-716.941653484
10.7894736842,50.5,16.6530612245,-695.385377329
10.7894736842,50.5,17.6326530612,-673.665781116
10.7894736842,50.5,18.612244898,-651.805887308
10.7894736842,50.5,19.5918367347,-629.829129155
10.7894736842,50.5,20.5714285714,-607.759289317
10.7894736842,50.5,21.5510204082,-585.620441353
10.7894736842,50.5,22.5306122449,-563.436893829
10.7894736842,50.5,23.5102040816,-541.233136669
10.7894736842,50.5,24.4897959184,-519.033789272
10.7894736842,50.5,25.4693877551,-496.863549857
10.7894736842,50.5,26.4489795918,-474.747145422
10.7894736842,50.5,27.4285714286,-452.709281715
10.7894736842,50.5,28.4081632653,-430.774592579
10.7894736842,50.5,29.387755102,-408.967588103
10.7894736842,50.5,30.3673469388,-387.312601056
10.7894736842,50.5,31.3469387755,-365.833731152
10.7894736842,50.5,32.3265306122,-344.554786819
10.7894736842,50.5,33.306122449,-323.499224259
10.7894736842,50.5,34.2857142857,-302.690083735
10.7894736842,50.5,35.2653061224,-282.149923148
10.7894736842,50.5,36.2448979592,-261.900749154
10.7894736842,50.5,37.2244897959,-241.9639462
10.7894736842,50.5,38.2040816327,-222.360204035
10.7894736842,50.5,39.1836734694,-203.109444369
10.7894736842,50.5,40.1632653061,-184.230747498
10.7894736842,50.5,41.1428571429,-165.742279818
10.7894736842,50.5,42.1224489796,-147.661223222
10.7894736842,50.5,43.1020408163,-130.003707441
10.7894736842,50.5,44.0816326531,-112.784746412
10.7894736842,50.5,45.0612244898,-96.0181797293
10.7894736842,50.5,46.0408163265,-79.7166202339
10.7894736842,50.5,47.0204081633,-63.8914086683
10.7894736842,50.5,48.0,-48.5525762707
12.9473684211,0.0,0.0,194.919079101
12.9473684211,0.0,0.979591836735,198.36118492
12.9473684211,0.0,1.95918367347,201.239119812
12.9473684211,0.0,2.9387755102,203.555465421
12.9473684211,0.0,3.91836734694,205.314785936
12.9473684211,0.0,4.89795918367,206.52363011
12.9473684211,0.0,5.87755102041,207.19051834
12.9473684211,0.0,6.85714285714,207.325914927
12.9473684211,0.0,7.83673469388,206.942185908
12.9473684211,0.0,8.81632653061,206.053542988
12.9473684211,0.0,9.79591836735,204.675974288
12.9473684211,0.0,10.7755102041,202.827162777
12.9473684211,0.0,11.7551020408,200.526393363
12.9473684211,0.0,12.7346938776,197.794449714
12.9473684211,0.0,13.7142857143,194.653501958
12.9473684211,0.0,14.693877551,191.126986444
12.9473684211,0.0,15.6734693878,187.239478765
12.9473684211,0.0,16.6530612245,183.016561236
12.9473684211,0.0,17.6326530612,178.484685995
12.9473684211,0.0,18.612244898,173.671034874
12.9473684211,0.0,19.5918367347,168.603377089
12.9473684211,0.0,20.5714285714,163.309925783
12.9473684211,0.0,21.5510204082,157.81919437
12.9473684211,0.0,22.5306122449,152.159853542
12.9473684211,0.0,23.5102040816,146.360589776
12.9473684211,0.0,24.4897959184,140.449966064
12.9473684211,0.0,25.4693877551,134.456285582
12.9473684211,0.0,26.4489795918,128.40745893
12.9473684211,0.0,27.4285714286,122.330875546
12.9473684211,0.0,28.4081632653,116.253279864
12.9473684211,0.0,29.387755102,110.200652768
12.9473684211,0.0,30.3673469388,104.19809885
12.9473684211,0.0,31.3469387755,98.2697400115
12.9473684211,0.0,32.3265306122,92.43861588
12.9473684211,0.0,33.306122449,86.7265915571
12.9473684211,0.0,34.2857142857,81.1542731687
12.9473684211,0.0,35.2653061224,75.7409316881
12.9473684211,0.0,36.2448979592,70.5044354799
12.9473684211,0.0,37.2244897959,65.4611919848
12.9473684211,0.0,38.2040816327,60.6260989279
12.9473684211,0.0,39.1836734694,56.0125053836
12.9473684211,0.0,40.1632653061,51.6321829748
12.9473684211,0.0,41.1428571429,47.4953074075
12.9473684211,0.0,42.1224489796,43.6104504628
12.9473684211,0.0,43.1020408163,39.9845824768
12.9473684211,0.0,44.0816326531,36.6230852337
12.9473684211,0.0,45.0612244898,33.5297750944
12.9473684211,0.0,46.0408163265,30.7069360674
12.9473684211,0.0,47.0204081633,28.1553624187
12.9473684211,0.0,48.0,25.8744103056
12.9473684211,2.65789473684,0.0,162.89218661
12.9473684211,2.65789473684,0.979591836735,166.821289709
12.9473684211,2.65789473684,1.95918367347,170.19308531
12.9473684211,2.65789473684,2.9387755102,173.00971099
12.9473684211,2.65789473684,3.91836734694,175.275333139
12.9473684211,2.65789473684,4.89795918367,176.996151007
12.9473684211,2.65789473684,5.87755102041,178.18038486
12.9473684211,2.65789473684,6.85714285714,178.838248437
12.9473684211,2.65789473684,7.83673469388,178.981906065
12.9473684211,2.65789473684,8.81632653061,178.62541503
12.9473684211,2.65789473684,9.79591836735,177.784653976
12.9473684211,2.65789473684,10.7755102041,176.477238249
12.9473684211,2.65789473684,11.7551020408,174.722423277
12.9473684211,2.65789473684,12.7346938776,172.540997126
12.9473684211,2.65789473684,13.7142857143,169.955163488
12.9473684211,2.65789473684,14.693877551,166.988416373
12.9473684211,2.65789473684,15.6734693878,163.665407812
12.9473684211,2.65789473684,16.6530612245,160.011809853
12.9473684211,2.65789473684,17.6326530612,156.054172101
12.9473684211,2.65789473684,18.612244898,151.819776026
12.9473684211,2.65789473684,19.5918367347,147.336487167
12.9473684211,2.65789473684,20.5714285714,142.632606311
12.9473684211,2.65789473684,21.5510204082,137.73672065
12.9473684211,2.65789473684,22.5306122449,132.677555833
12.9473684211,2.65789473684,23.5102040816,127.483829744
12.9473684211,2.65789473684,24.4897959184,122.18410881
12.9473684211,2.65789473684,25.4693877551,116.806667526
12.9473684211,2.65789473684,26.4489795918,111.37935187
12.9473684211,2.65789473684,27.4285714286,105.929447231
12.9473684211,2.65789473684,28.4081632653,100.483551425
12.9473684211,2.65789473684,29.387755102,95.0674533642
12.9473684211,2.65789473684,30.3673469388,89.7060179315
12.9473684211,2.65789473684,31.3469387755,84.4230775794
12.9473684211,2.65789473684,32.3265306122,79.241331193
12.9473684211,2.65789473684,33.306122449,74.1822507286
12.9473684211,2.65789473684,34.2857142857,69.265996142
12.9473684211,2.65789473684,35.2653061224,64.5113391032
12.9473684211,2.65789473684,36.2448979592,59.9355959721
12.9473684211,2.65789473684,37.2244897959,55.5545704841
12.9473684211,2.65789473684,38.2040816327,51.3825065472
12.9473684211,2.65789473684,39.1836734694,47.4320515021
12.9473684211,2.65789473684,40.1632653061,43.7142301264
12.9473684211,2.65789473684,41.1428571429,40.2384295854
12.9473684211,2.65789473684,42.1224489796,37.012395435
12.9473684211,2.65789473684,43.1020408163,34.0422386821
12.9473684211,2.65789473684,44.0816326531,31.3324537898
12.9473684211,2.65789473684,45.0612244898,28.8859473958
12.9473684211,2.65789473684,46.0408163265,26.704077391
12.9473684211,2.65789473684,47.0204081633,24.7867018755
12.9473684211,2.65789473684,48.0,23.1322373953
12.9473684211,5.31578947368,0.0,125.633463132
12.9473684211,5.31578947368,0.979591836735,130.101456126
12.9473684211,5.31578947368,1.95918367347,134.025840797
12.9473684211,5.31578947368,2.9387755102,137.408261565
12.9473684211,5.31578947368,3.91836734694,140.252411096
12.9473684211,5.31578947368,4.89795918367,142.564036534
12.9473684211,5.31578947368,5.87755102041,144.350929145
12.9473684211,5.31578947368,6.85714285714,145.62289749
12.9473684211,5.31578947368,7.83673469388,146.391724556
12.9473684211,5.31578947368,8.81632653061,146.671109424
12.9473684211,5.31578947368,9.79591836735,146.476594323
12.9473684211,5.31578947368,10.7755102041,145.825478042
12.9473684211,5.31578947368,11.7551020408,144.736716841
12.9473684211,5.31578947368,12.7346938776,143.230814108
12.9473684211,5.31578947368,13.7142857143,141.329700085
12.9473684211,5.31578947368,14.693877551,139.056603022
12.9473684211,5.31578947368,15.6734693878,136.43591315
12.9473684211,5.31578947368,16.6530612245,133.493040828
12.9473684211,5.31578947368,17.6326530612,130.254270209
12.9473684211,5.31578947368,18.612244898,126.746609681
12.9473684211,5.31578947368,19.5918367347,122.997640299
12.9473684211,5.31578947368,20.5714285714,119.035363319
12.9473684211,5.31578947368,21.5510204082,114.888047881
12.9473684211,5.31578947368,22.5306122449,110.584079784
12.9473684211,5.31578947368,23.5102040816,106.151812226
12.9473684211,5.31578947368,24.4897959184,101.61941931
12.9473684211,5.31578947368,25.4693877551,97.0147530295
12.9473684211,5.31578947368,26.4489795918,92.3652044295
12.9473684211,5.31578947368,27.4285714286,87.6975695556
12.9473684211,5.31578947368,28.4081632653,83.0379207987
12.9473684211,5.31578947368,29.387755102,78.4114842086
12.9473684211,5.31578947368,30.3673469388,73.8425233389
12.9473684211,5.31578947368,31.3469387755,69.354230177
12.9473684211,5.31578947368,32.3265306122,64.9686237088
12.9473684211,5.31578947368,33.306122449,60.7064566632
12.9473684211,5.31578947368,34.2857142857,56.5871309747
12.9473684211,5.31578947368,35.2653061224,52.6286224886
12.9473684211,5.31578947368,36.2448979592,48.8474154113
12.9473684211,5.31578947368,37.2244897959,45.2584469747
12.9473684211,5.31578947368,38.2040816327,41.8750627374
12.9473684211,5.31578947368,39.1836734694,38.7089828816
12.9473684211,5.31578947368,40.1632653061,35.7702797913
12.9473684211,5.31578947368,41.1428571429,33.0673671019
12.9473684211,5.31578947368,42.1224489796,30.6070003087
12.9473684211,5.31578947368,43.1020408163,28.3942889025
12.9473684211,5.31578947368,44.0816326531,26.432719875
12.9473684211,5.31578947368,45.0612244898,24.7241923011
12.9473684211,5.31578947368,46.0408163265,23.269062573
12.9473684211,5.31578947368,47.0204081633,22.0661997227
12.9473684211,5.31578947368,48.0,21.1130501426
12.9473684211,7.97368421053,0.0,83.0069667154
12.9473684211,7.97368421053,0.979591836735,88.0642286098
12.9473684211,7.97368421053,1.95918367347,92.5990528543
12.9473684211,7.97368421053,2.9387755102,96.6125487984
12.9473684211,7.97368421053,3.91836734694,100.1078616
12.9473684211,7.97368421053,4.89795918367,103.090180829
12.9473684211,7.97368421053,5.87755102041,105.566731986
12.9473684211,7.97368421053,6.85714285714,107.546751059
12.9473684211,7.97368421053,7.83673469388,109.041442521
12.9473684211,7.97368421053,8.81632653061,110.063921394
12.9473684211,7.97368421053,9.79591836735,110.629140223
12.9473684211,7.97368421053,10.7755102041,110.753801998
12.9473684211,7.97368421053,11.7551020408,110.456260204
12.9473684211,7.97368421053,12.7346938776,109.75640731
12.9473684211,7.97368421053,13.7142857143,108.675553068
12.9473684211,7.97368421053,14.693877551,107.236294068
12.9473684211,7.97368421053,15.6734693878,105.46237597
12.9473684211,7.97368421053,16.6530612245,103.37854987
12.9473684211,7.97368421053,17.6326530612,101.010424147
12.9473684211,7.97368421053,18.612244898,98.3843131484
12.9473684211,7.97368421053,19.5918367347,95.5270839314
12.9473684211,7.97368421053,20.5714285714,92.4660022308
12.9473684211,7.97368421053,21.5510204082,89.2285787141
12.9473684211,7.97368421053,22.5306122449,85.8424164977
12.9473684211,7.97368421053,23.5102040816,82.335060813
12.9473684211,7.97368421053,24.4897959184,78.7338516281
12.9473684211,7.97368421053,25.4693877551,75.0657799691
12.9473684211,7.97368421053,26.4489795918,71.3573486213
12.9473684211,7.97368421053,27.4285714286,67.6344378553
12.9473684211,7.97368421053,28.4081632653,63.922176784
12.9473684211,7.97368421053,29.387755102,60.2448209436
12.9473684211,7.97368421053,30.3673469388,56.6256366747
12.9473684211,7.97368421053,31.3469387755,53.086792878
12.9473684211,7.97368421053,32.3265306122,49.6492607165
12.9473684211,7.97368421053,33.306122449,46.3327218331
12.9473684211,7.97368421053,34.2857142857,43.1554856464
12.9473684211,7.97368421053,35.2653061224,40.1344162738
12.9473684211,7.97368421053,36.2448979592,37.2848696059
12.9473684211,7.97368421053,37.2244897959,34.6206410204
12.9473684211,7.97368421053,38.2040816327,32.1539241659
12.9473684211,7.97368421053,39.1836734694,29.895281182
12.9473684211,7.97368421053,40.1632653061,27.8536246308
12.9473684211,7.97368421053,41.1428571429,26.0362113139
12.9473684211,7.97368421053,42.1224489796,24.4486480311
12.9473684211,7.97368421053,43.1020408163,23.0949092058
12.9473684211,7.97368421053,44.0816326531,21.9773661632
12.9473684211,7.97368421053,45.0612244898,21.0968277017
12.9473684211,7.97368421053,46.0408163265,20.4525914504
12.9473684211,7.97368421053,47.0204081633,20.0425053651
12.9473684211,7.97368421053,48.0,19.8630385748
12.9473684211,10.6315789474,0.0,34.9799139365
12.9473684211,10.6315789474,0.979591836735,40.674025052
12.9473684211,10.6315789474,1.95918367347,45.8748067768
12.9473684211,10.6315789474,2.9387755102,50.5828001505
12.9473684211,10.6315789474,3.91836734694,54.8005332382
12.9473684211,10.6315789474,4.89795918367,58.5325322252
12.9473684211,10.6315789474,5.87755102041,61.7853152522
12.9473684211,10.6315789474,6.85714285714,64.5673690969
12.9473684211,10.6315789474,7.83673469388,66.8891090746
12.9473684211,10.6315789474,8.81632653061,68.7628227831
12.9473684211,10.6315789474,9.79591836735,70.2025985432
12.9473684211,10.6315789474,10.7755102041,71.2242395805
12.9473684211,10.6315789474,11.7551020408,71.8451651566
12.9473684211,10.6315789474,12.7346938776,72.0842999794
12.9473684211,10.6315789474,13.7142857143,71.9619533078
12.9473684211,10.6315789474,14.693877551,71.4996892156
12.9473684211,10.6315789474,15.6734693878,70.7201894898
12.9473684211,10.6315789474,16.6530612245,69.6471106251
12.9473684211,10.6315789474,17.6326530612,68.3049363256
12.9473684211,10.6315789474,18.612244898,66.7188268664
12.9473684211,10.6315789474,19.5918367347,64.9144665789
12.9473684211,10.6315789474,20.5714285714,62.9179106387
12.9473684211,10.6315789474,21.5510204082,60.7554322354
12.9473684211,10.6315789474,22.5306122449,58.4533711116
12.9473684211,10.6315789474,23.5102040816,56.0379843686
12.9473684211,10.6315789474,24.4897959184,53.5353003559
12.9473684211,10.6315789474,25.4693877551,50.9709763938
12.9473684211,10.6315789474,26.4489795918,48.3701610222
12.9473684211,10.6315789474,27.4285714286,45.7573614266
12.9473684211,10.6315789474,28.4081632653,43.1563166647
12.9473684211,10.6315789474,29.387755102,40.5898772959
12.9473684211,10.6315789474,30.3673469388,38.0798920117
12.9473684211,10.6315789474,31.3469387755,35.6471018583
12.9473684211,10.6315789474,32.3265306122,33.3110426448
12.9473684211,10.6315789474,33.306122449,31.0899561281
12.9473684211,10.6315789474,34.2857142857,29.0007105564
12.9473684211,10.6315789474,35.2653061224,27.0587311427
12.9473684211,10.6315789474,36.2448979592,25.2779410028
12.9473684211,10.6315789474,37.2244897959,23.6707130584
12.9473684211,10.6315789474,38.2040816327,22.2478333356
12.9473684211,10.6315789474,39.1836734694,21.0184760179
12.9473684211,10.6315789474,40.1632653061,19.9901905114
12.9473684211,10.6315789474,41.1428571429,19.1689006652
12.9473684211,10.6315789474,42.1224489796,18.5589161624
12.9473684211,10.6315789474,43.1020408163,18.1629559524
12.9473684211,10.6315789474,44.0816326531,17.982183444
12.9473684211,10.6315789474,45.0612244898,18.0162530248
12.9473684211,10.6315789474,46.0408163265,18.2633673147
12.9473684211,10.6315789474,47.0204081633,18.7203444132
12.9473684211,10.6315789474,48.0,19.3826942582
12.9473684211,13.2894736842,0.0,-18.35764564
12.9473684211,13.2894736842,0.979591836735,-11.9832384745
12.9473684211,13.2894736842,1.95918367347,-6.0648810982
12.9473684211,13.2894736842,2.9387755102,-0.602624354803
12.9473684211,13.2894736842,3.91836734694,4.40537929821
12.9473684211,13.2894736842,4.89795918367,8.96288945849
12.9473684211,13.2894736842,5.87755102041,13.0755743981
12.9473684211,13.2894736842,6.85714285714,16.7509906938
12.9473684211,13.2894736842,7.83673469388,19.9985462043
12.9473684211,13.2894736842,8.81632653061,22.8294469865
12.9473684211,13.2894736842,9.79591836735,25.2566289767
12.9473684211,13.2894736842,10.7755102041,27.2946754601
12.9473684211,13.2894736842,11.7551020408,28.9597215241
12.9473684211,13.2894736842,12.7346938776,30.2693468109
12.9473684211,13.2894736842,13.7142857143,31.242457981
12.9473684211,13.2894736842,14.693877551,31.8991623472
12.9473684211,13.2894736842,15.6734693878,32.2606341536
12.9473684211,13.2894736842,16.6530612245,32.3489749596
12.9473684211,13.2894736842,17.6326530612,32.1870695446
12.9473684211,13.2894736842,18.612244898,31.7984386839
12.9473684211,13.2894736842,19.5918367347,31.2070900652
12.9473684211,13.2894736842,20.5714285714,30.4373685247
12.9473684211,13.2894736842,21.5510204082,29.5138066871
12.9473684211,13.2894736842,22.5306122449,28.4609770002
12.9473684211,13.2894736842,23.5102040816,27.3033460663
12.9473684211,13.2894736842,24.4897959184,26.0651320959
12.9473684211,13.2894736842,25.4693877551,24.7701662405
12.9473684211,13.2894736842,26.4489795918,23.4417585091
12.9473684211,13.2894736842,27.4285714286,22.1025689333
12.9473684211,13.2894736842,28.4081632653,20.7744846192
12.9473684211,13.2894736842,29.387755102,19.4785033071
12.9473684211,13.2894736842,30.3673469388,18.2346240555
12.9473684211,13.2894736842,31.3469387755,17.0617456617
12.9473684211,13.2894736842,32.3265306122,15.9775734312
12.9473684211,13.2894736842,33.306122449,14.9985349052
12.9473684211,13.2894736842,34.2857142857,14.1397051459
12.9473684211,13.2894736842,35.2653061224,13.414742158
12.9473684211,13.2894736842,36.2448979592,12.8358329895
12.9473684211,13.2894736842,37.2244897959,12.4136510069
12.9473684211,13.2894736842,38.2040816327,12.1573247663
12.9473684211,13.2894736842,39.1836734694,12.0744188146
12.9473684211,13.2894736842,40.1632653061,12.1709266482
12.9473684211,13.2894736842,41.1428571429,12.4512759267
12.9473684211,13.2894736842,42.1224489796,12.9183459023
12.9473684211,13.2894736842,43.1020408163,13.5734968677
12.9473684211,13.2894736842,44.0816326531,14.416611269
12.9473684211,13.2894736842,45.0612244898,15.4461459628
12.9473684211,13.2894736842,46.0408163265,16.6591949377
