date	MCP9808_temp	MCP9808_temp2	MCP9808_temp3	DHT22_hum	DHT22_temp
07:July:2016:02:06:09	22.8750	29.0000	35.3125	73.80	21.20
07:July:2016:02:07:15	23.1875	29.0000	35.3750	73.90	21.30
07:July:2016:02:07:46	23.3750	29.0625	35.3750	73.70	21.30
07:July:2016:02:08:17	23.0000	29.1250	35.3750	73.30	21.30
07:July:2016:02:08:48	22.8125	29.0625	35.3750	73.50	21.30
07:July:2016:02:09:19	22.6250	29.0000	35.4375	74.40	21.30
07:July:2016:02:09:50	22.5625	29.0000	35.3750	74.10	21.30
07:July:2016:02:10:22	23.9375	29.0625	35.3750	74.50	21.30
07:July:2016:02:10:53	25.7500	29.0625	35.3125	74.70	21.30
07:July:2016:02:11:24	25.7500	29.0000	35.3125	75.40	21.30
07:July:2016:02:11:55	25.8125	29.0625	35.3125	75.50	21.20
07:July:2016:02:12:26	25.2500	29.0000	35.2500	75.90	21.20
07:July:2016:02:12:57	25.5000	29.0000	35.2500	75.80	21.20
07:July:2016:02:13:28	26.5000	29.0625	35.2500	76.00	21.10
07:July:2016:02:13:59	26.5625	29.0000	35.2500	75.60	21.20
07:July:2016:02:14:30	25.4375	29.0625	35.2500	75.40	21.10
07:July:2016:02:15:01	25.4375	29.0625	35.2500	74.50	21.10
07:July:2016:02:15:32	25.5000	29.0000	35.3125	74.60	21.10
07:July:2016:02:16:03	26.0000	29.0000	35.3750	75.90	21.10
07:July:2016:02:16:34	25.9375	28.9375	35.4375	76.00	21.10
07:July:2016:02:17:05	26.6250	28.9375	35.3750	76.30	21.10
07:July:2016:02:17:36	25.7500	29.0000	35.4375	76.50	21.20
07:July:2016:02:18:07	26.1875	28.9375	35.4375	76.20	21.20
07:July:2016:02:18:38	26.0000	28.9375	35.4375	76.00	21.20
07:July:2016:02:19:09	25.7500	28.9375	35.4375	76.10	21.20
07:July:2016:02:19:40	25.4375	28.9375	35.5000	76.20	21.20
07:July:2016:02:20:11	25.6875	28.9375	35.4375	76.10	21.20
07:July:2016:02:20:43	25.1875	28.8750	35.5000	76.50	21.20
07:July:2016:02:21:14	25.6250	28.8750	35.5000	76.20	21.20
07:July:2016:02:21:45	25.8125	28.8750	35.5000	76.40	21.20
07:July:2016:02:22:16	25.5625	28.8750	35.5000	76.80	21.20
07:July:2016:02:22:47	25.3750	28.8750	35.5000	77.00	21.20
07:July:2016:02:23:18	25.6875	28.8750	35.5000	76.70	21.20
07:July:2016:02:23:49	25.3125	28.8750	35.5625	76.40	21.20
07:July:2016:02:24:20	24.6250	28.8750	35.5000	75.90	21.20
07:July:2016:02:24:51	24.0000	28.8750	35.5000	76.20	21.20
07:July:2016:02:25:22	23.6875	28.9375	35.5000	76.80	21.20
07:July:2016:02:25:53	23.9375	28.9375	35.4375	76.50	21.20
07:July:2016:02:26:24	23.9375	28.9375	35.4375	75.50	21.20
07:July:2016:02:26:55	23.5000	28.9375	35.3750	76.40	21.20
07:July:2016:02:27:26	23.3125	28.9375	35.3125	76.70	21.20
07:July:2016:02:27:57	24.5625	28.9375	35.3125	76.20	21.20
07:July:2016:02:28:28	24.8750	28.9375	35.3125	77.70	21.20
07:July:2016:02:28:59	24.4375	29.0000	35.2500	77.90	21.20
07:July:2016:02:29:30	24.5000	29.0000	35.3750	78.40	21.20
07:July:2016:02:30:01	24.5625	28.9375	35.3750	78.80	21.20
07:July:2016:02:30:33	24.5625	29.0000	35.3750	78.50	21.20
07:July:2016:02:31:04	24.3750	29.0000	35.3750	78.30	21.10
07:July:2016:02:31:35	23.6250	28.9375	35.3750	79.10	21.10
07:July:2016:02:32:06	23.6875	28.9375	35.4375	79.10	21.10
07:July:2016:02:32:37	23.5625	28.9375	35.3750	77.60	21.10
07:July:2016:02:33:08	23.7500	28.9375	35.3750	77.70	21.10
07:July:2016:02:33:39	23.9375	28.6875	35.4375	76.90	21.10
07:July:2016:02:34:10	24.5000	28.8125	35.4375	76.60	21.10
07:July:2016:02:34:41	24.0625	28.8125	35.4375	77.60	21.10
07:July:2016:02:35:12	23.8750	28.7500	35.4375	75.70	21.10
07:July:2016:02:35:43	23.9375	28.6875	35.4375	76.10	21.20
07:July:2016:02:36:14	24.3125	28.8125	35.4375	75.40	21.20
07:July:2016:02:36:45	24.3125	28.8750	35.5000	75.00	21.20
07:July:2016:02:37:16	24.3125	28.8750	35.4375	75.00	21.20
07:July:2016:02:37:47	23.8125	28.8750	35.5000	76.20	21.30
07:July:2016:02:38:18	23.3750	28.8750	35.5625	75.20	21.20
07:July:2016:02:38:49	22.8750	28.8750	35.5625	73.80	21.30
07:July:2016:02:39:20	23.0625	28.8750	35.5625	75.00	21.20
07:July:2016:02:39:51	23.1875	28.8750	35.5625	75.00	21.30
07:July:2016:02:40:22	23.7500	28.8750	35.5000	75.50	21.30
07:July:2016:02:40:53	23.7500	28.9375	35.5625	75.30	21.20
07:July:2016:02:41:25	25.4375	28.9375	35.5625	75.50	21.20
07:July:2016:02:41:56	27.5000	28.9375	35.5625	76.00	21.20
07:July:2016:02:42:27	28.0000	28.9375	35.5625	76.40	21.30
07:July:2016:02:42:58	28.0000	28.9375	35.5000	76.50	21.30
07:July:2016:02:43:29	28.6875	28.9375	35.5625	76.30	21.20
07:July:2016:02:44:00	28.8750	29.0000	35.5000	75.50	21.20
07:July:2016:02:44:31	29.1875	29.0000	35.5000	75.20	21.20
07:July:2016:02:45:02	28.8750	29.0000	35.5000	76.20	21.20
07:July:2016:02:45:33	28.8125	28.9375	35.5000	76.30	21.20
07:July:2016:02:46:04	28.4375	28.9375	35.5000	76.10	21.20
07:July:2016:02:46:35	28.0625	28.9375	35.5000	76.40	21.20
07:July:2016:02:47:06	27.6875	28.8750	35.5000	76.70	21.20
07:July:2016:02:47:37	27.6250	28.8125	35.5000	76.70	21.20
07:July:2016:02:48:08	27.7500	28.8125	35.4375	76.70	21.20
07:July:2016:02:48:39	27.9375	28.7500	35.4375	77.10	21.20
07:July:2016:02:49:10	27.6250	28.7500	35.4375	77.40	21.10
07:July:2016:02:49:41	27.6250	28.8125	35.4375	77.20	21.20
07:July:2016:02:50:12	28.0000	28.8750	35.4375	77.20	21.10
07:July:2016:02:50:43	28.1250	28.8125	35.4375	77.60	21.10
07:July:2016:02:51:14	28.7500	28.8125	35.4375	78.00	21.20
07:July:2016:02:51:45	28.2500	28.8750	35.5000	77.60	21.20
07:July:2016:02:52:16	28.0000	28.8125	35.5000	77.80	21.20
07:July:2016:02:52:47	27.4375	28.7500	35.5000	78.30	21.20
07:July:2016:02:53:19	27.2500	28.8125	35.5625	78.40	21.20
07:July:2016:02:53:50	26.8750	28.8125	35.5625	78.30	21.20
07:July:2016:02:54:21	26.5625	28.8125	35.6250	78.60	21.20
07:July:2016:02:54:52	26.9375	28.8125	35.6250	78.70	21.30
07:July:2016:02:55:23	26.8125	28.8125	35.6250	78.90	21.20
07:July:2016:02:55:54	26.6875	28.8750	35.5625	78.40	21.20
07:July:2016:02:56:25	26.6875	28.8125	35.5625	78.20	21.30
07:July:2016:02:56:56	26.1250	28.8125	35.6250	78.70	21.30
07:July:2016:02:57:27	26.2500	28.8125	35.5625	78.70	21.30
07:July:2016:02:57:58	25.9375	28.8750	35.6250	78.60	21.30
07:July:2016:02:58:29	25.5625	28.8125	35.6250	78.50	21.30
07:July:2016:02:59:00	25.4375	28.8125	35.5625	78.60	21.30
07:July:2016:02:59:31	25.2500	28.8125	35.5625	78.40	21.30
07:July:2016:03:00:02	25.4375	28.7500	35.5625	78.20	21.30
07:July:2016:03:00:33	25.8750	28.8125	35.5625	78.10	21.30
07:July:2016:03:01:04	26.1250	28.7500	35.5000	78.00	21.30
07:July:2016:03:01:35	25.3750	28.8125	35.5625	77.80	21.30
07:July:2016:03:02:06	25.0625	28.7500	35.5625	78.40	21.30
07:July:2016:03:02:37	26.1250	28.6875	35.5625	78.10	21.30
07:July:2016:03:03:08	27.6875	28.6875	35.5625	78.20	21.30
07:July:2016:03:03:40	29.2500	28.7500	35.5625	77.70	21.30
07:July:2016:03:04:11	30.4375	28.6875	35.6250	77.80	21.30
07:July:2016:03:04:42	31.0625	28.6875	35.6250	77.90	21.30
07:July:2016:03:05:13	30.6875	28.6250	35.6875	77.90	21.30
07:July:2016:03:05:44	30.3750	28.6875	35.6250	78.00	21.30
07:July:2016:03:06:15	30.4375	28.6875	35.6250	77.90	21.30
07:July:2016:03:06:46	30.9375	28.6875	35.6250	78.40	21.30
07:July:2016:03:07:17	30.0625	28.6250	35.6250	78.10	21.30
07:July:2016:03:07:48	30.4375	28.6250	35.6250	78.70	21.30
07:July:2016:03:08:19	30.4375	28.6250	35.6250	78.60	21.20
07:July:2016:03:08:50	30.3750	28.7500	35.6250	77.90	21.20
07:July:2016:03:09:57	30.5000	28.7500	35.6250	78.40	21.20
07:July:2016:03:10:28	30.1250	28.6875	35.5625	78.80	21.30
07:July:2016:03:10:59	29.9375	28.6250	35.6250	78.90	21.30
07:July:2016:03:11:30	29.3750	28.6250	35.5625	79.10	21.20
07:July:2016:03:12:01	29.3750	28.6250	35.5000	79.10	21.20
07:July:2016:03:12:32	29.2500	28.6875	35.5000	79.10	21.20
07:July:2016:03:13:03	28.7500	28.6250	35.5625	79.30	21.20
07:July:2016:03:13:34	27.8750	28.6250	35.5625	79.20	21.30
07:July:2016:03:14:05	27.3125	28.6250	35.5625	79.20	21.30
07:July:2016:03:14:36	27.3125	28.6250	35.6250	79.30	21.30
07:July:2016:03:15:08	27.3750	28.6250	35.6250	79.30	21.30
07:July:2016:03:15:39	27.1875	28.6875	35.5625	79.20	21.30
07:July:2016:03:16:10	26.7500	28.6250	35.6250	79.00	21.30
07:July:2016:03:16:41	26.3750	28.6875	35.5625	79.00	21.30
07:July:2016:03:17:12	26.0000	28.6875	35.5625	79.10	21.40
07:July:2016:03:17:43	25.1875	28.6250	35.5625	79.20	21.40
07:July:2016:03:18:14	26.3125	28.6250	35.6250	79.00	21.40
07:July:2016:03:18:45	26.4375	28.6250	35.6250	78.80	21.40
07:July:2016:03:19:16	26.5625	28.5625	35.5625	78.90	21.40
07:July:2016:03:19:47	26.1875	28.5625	35.6875	78.80	21.40
07:July:2016:03:20:18	25.7500	28.5625	35.6250	79.00	21.40
07:July:2016:03:20:49	25.4375	28.5625	35.6250	79.30	21.40
07:July:2016:03:21:20	25.0625	28.5000	35.6250	79.30	21.40
07:July:2016:03:21:51	25.1250	28.5625	35.5625	79.30	21.40
07:July:2016:03:22:22	25.0000	28.5000	35.5625	79.30	21.40
07:July:2016:03:22:53	24.6875	28.5625	35.5625	79.30	21.40
07:July:2016:03:23:24	24.6250	28.5625	35.5625	79.30	21.40
07:July:2016:03:23:55	24.8125	28.5625	35.5625	79.30	21.40
07:July:2016:03:24:26	24.8125	28.5625	35.5625	79.30	21.40
07:July:2016:03:24:57	24.5625	28.5625	35.5625	79.60	21.40
07:July:2016:03:25:28	24.1875	28.5625	35.5000	79.60	21.40
07:July:2016:03:25:59	24.1875	28.5000	35.5000	79.40	21.40
07:July:2016:03:26:30	23.8125	28.5625	35.5625	79.60	21.40
07:July:2016:03:27:02	24.0625	28.5000	35.5000	79.70	21.40
07:July:2016:03:27:33	23.8125	28.5000	35.5625	79.80	21.40
07:July:2016:03:28:04	24.3750	28.5000	35.6250	79.60	21.40
07:July:2016:03:28:35	24.5625	28.4375	35.5625	79.90	21.40
07:July:2016:03:29:06	24.2500	28.4375	35.5625	79.80	21.40
07:July:2016:03:29:37	24.6250	28.3750	35.5625	79.70	21.40
07:July:2016:03:30:08	25.1875	28.3750	35.5625	79.80	21.40
07:July:2016:03:30:39	25.1875	28.4375	35.6250	79.60	21.40
07:July:2016:03:31:10	25.2500	28.3750	35.6250	79.70	21.40
07:July:2016:03:31:41	25.5000	28.4375	35.5625	79.80	21.30
07:July:2016:03:32:12	25.0625	28.3750	35.6250	79.80	21.40
07:July:2016:03:32:43	25.8750	28.3125	35.5625	79.40	21.40
07:July:2016:03:33:14	26.6250	28.3750	35.5625	79.60	21.40
07:July:2016:03:33:45	26.6250	28.3750	35.6250	79.40	21.40
07:July:2016:03:34:16	27.8125	28.3750	35.5625	79.40	21.40
07:July:2016:03:34:47	27.6875	28.4375	35.5000	79.60	21.40
07:July:2016:03:35:18	27.9375	28.3125	35.5000	79.40	21.50
07:July:2016:03:35:49	28.0000	28.3750	35.5625	79.40	21.50
07:July:2016:03:36:20	28.7500	28.3750	35.5000	79.40	21.50
07:July:2016:03:36:51	28.1875	28.3750	35.5000	79.20	21.50
07:July:2016:03:37:23	27.6875	28.3125	35.5625	79.20	21.60
07:July:2016:03:37:54	28.0000	28.3125	35.5000	79.00	21.50
07:July:2016:03:38:25	28.5000	28.3125	35.5000	79.10	21.50
07:July:2016:03:38:56	29.5000	28.3750	35.4375	79.40	21.50
07:July:2016:03:39:27	29.4375	28.3125	35.4375	79.40	21.50
07:July:2016:03:39:58	29.1250	28.2500	35.5000	79.40	21.50
07:July:2016:03:40:29	29.0000	28.2500	35.5000	79.40	21.50
07:July:2016:03:41:00	29.3125	28.2500	35.4375	79.30	21.50
07:July:2016:03:41:31	29.1250	28.2500	35.4375	79.20	21.50
07:July:2016:03:42:02	30.5000	28.2500	35.4375	79.20	21.50
07:July:2016:03:42:33	31.6250	28.2500	35.4375	79.40	21.50
07:July:2016:03:43:04	32.7500	28.3125	35.3750	79.20	21.50
07:July:2016:03:43:35	33.8125	28.3125	35.3750	79.00	21.50
07:July:2016:03:44:06	34.6250	28.3125	35.3750	79.30	21.50
07:July:2016:03:44:37	34.5625	28.2500	35.3750	78.90	21.50
07:July:2016:03:45:08	34.6250	28.2500	35.3750	79.10	21.50
07:July:2016:03:45:39	33.8750	28.2500	35.3750	79.30	21.50
07:July:2016:03:46:10	33.2500	28.1875	35.4375	79.20	21.50
07:July:2016:03:46:41	32.6250	28.1875	35.4375	79.20	21.50
07:July:2016:03:47:12	31.8125	28.2500	35.4375	79.20	21.50
07:July:2016:03:47:44	31.3750	28.2500	35.4375	79.00	21.50
07:July:2016:03:48:15	30.0625	28.1875	35.5625	79.20	21.50
07:July:2016:03:48:46	30.6875	28.2500	35.5000	79.00	21.50
07:July:2016:03:49:17	30.9375	28.2500	35.5625	79.20	21.50
07:July:2016:03:49:48	29.8750	28.2500	35.5625	79.00	21.50
07:July:2016:03:50:19	29.8750	28.1875	35.5000	79.10	21.50
07:July:2016:03:50:50	29.8750	28.2500	35.5000	78.80	21.50
07:July:2016:03:51:21	29.8750	28.1875	35.5625	78.80	21.50
07:July:2016:03:51:52	30.8125	28.1875	35.5625	78.80	21.50
07:July:2016:03:52:23	30.6250	28.1875	35.5000	79.10	21.50
07:July:2016:03:52:54	30.3750	28.1875	35.5625	79.00	21.50
07:July:2016:03:53:25	29.6250	28.1875	35.5000	79.10	21.50
07:July:2016:03:53:56	29.0625	28.1875	35.5625	78.90	21.50
07:July:2016:03:54:27	28.0000	28.1875	35.5000	78.90	21.50
07:July:2016:03:54:58	27.6875	28.2500	35.4375	78.70	21.50
07:July:2016:03:55:29	28.0000	28.1875	35.5000	78.60	21.50
07:July:2016:03:56:00	27.8125	28.1875	35.4375	78.60	21.50
07:July:2016:03:56:31	27.4375	28.1875	35.4375	78.50	21.50
07:July:2016:03:57:02	28.0000	28.2500	35.4375	78.70	21.50
07:July:2016:03:57:34	27.5000	28.2500	35.4375	78.40	21.50
07:July:2016:03:58:05	27.3750	28.1875	35.4375	78.10	21.50
07:July:2016:03:58:36	27.1250	28.1875	35.3125	78.00	21.50
07:July:2016:03:59:07	26.8750	28.1875	35.3125	78.10	21.50
07:July:2016:03:59:38	26.7500	28.1250	35.3750	78.00	21.50
07:July:2016:04:00:09	26.5625	28.1250	35.3750	77.80	21.50
07:July:2016:04:00:40	26.1250	28.1875	35.3750	77.80	21.60
07:July:2016:04:01:11	25.6250	28.2500	35.3750	77.60	21.60
07:July:2016:04:01:42	25.8125	28.1875	35.3750	77.70	21.60
07:July:2016:04:02:13	25.7500	28.1875	35.3125	77.90	21.60
07:July:2016:04:02:44	25.2500	28.1875	35.3750	77.70	21.60
07:July:2016:04:03:15	25.5000	28.1250	35.3750	77.70	21.60
07:July:2016:04:03:46	25.3750	28.1875	35.4375	77.80	21.60
07:July:2016:04:04:17	25.3750	28.1875	35.4375	77.60	21.60
07:July:2016:04:04:48	25.1250	28.1250	35.4375	77.60	21.60
07:July:2016:04:05:19	25.3125	28.1250	35.3750	77.50	21.50
07:July:2016:04:05:50	24.5000	28.1250	35.4375	77.60	21.60
07:July:2016:04:06:21	24.7500	28.0625	35.3750	77.50	21.50
07:July:2016:04:06:52	24.3750	28.0625	35.3750	77.50	21.60
07:July:2016:04:07:23	24.7500	28.0625	35.4375	77.30	21.60
07:July:2016:04:07:55	25.8750	28.0625	35.4375	77.30	21.60
07:July:2016:04:08:26	27.0000	28.0000	35.5000	77.70	21.60
07:July:2016:04:08:57	28.6875	28.0625	35.5625	80.30	21.70
07:July:2016:04:09:28	30.1875	28.1250	35.5625	78.80	21.70
07:July:2016:04:09:59	31.1250	28.1250	35.5625	77.90	21.80
07:July:2016:04:10:30	31.8125	28.1875	35.5000	76.60	21.80
07:July:2016:04:11:01	32.0625	28.1875	35.5000	76.40	21.90
07:July:2016:04:11:32	31.9375	28.1875	35.5000	76.10	21.90
07:July:2016:04:12:40	32.7500	28.1250	35.4375	75.80	21.90
07:July:2016:04:13:11	33.5625	28.1250	35.4375	75.50	21.90
07:July:2016:04:13:42	34.0000	28.1875	35.5000	75.30	21.90
07:July:2016:04:14:13	34.6250	28.1875	35.5625	75.50	21.90
07:July:2016:04:14:44	35.8750	28.1875	35.5625	75.50	21.90
07:July:2016:04:15:15	37.1875	28.1250	35.5625	75.50	21.90
07:July:2016:04:15:46	38.3750	28.1875	35.6250	75.50	21.90
07:July:2016:04:16:17	39.6875	28.1875	35.5625	75.70	21.90
07:July:2016:04:16:48	40.6250	28.1875	35.5625	75.90	21.80
07:July:2016:04:17:19	40.9375	28.1875	35.6250	75.70	21.80
07:July:2016:04:17:50	41.3125	28.1875	35.6250	75.60	21.80
07:July:2016:04:18:21	41.6250	28.1250	35.6250	76.90	21.80
07:July:2016:04:18:52	41.5000	28.1250	35.6250	77.20	21.70
07:July:2016:04:19:23	41.2500	28.1250	35.6875	77.80	21.70
07:July:2016:04:19:54	41.4375	28.1875	35.6250	78.30	21.70
07:July:2016:04:20:26	41.5625	28.1250	35.6250	78.00	21.60
07:July:2016:04:20:57	41.7500	28.1250	35.5625	77.80	21.60
07:July:2016:04:21:28	41.5000	28.1250	35.5625	77.50	21.60
07:July:2016:04:21:59	41.4375	28.2500	35.5000	78.00	21.60
07:July:2016:04:22:30	41.1875	28.3125	35.5000	77.60	21.60
07:July:2016:04:23:01	41.2500	28.2500	35.5000	77.70	21.60
07:July:2016:04:23:32	41.3125	28.3125	35.5000	77.40	21.60
07:July:2016:04:24:03	41.0625	28.3125	35.5000	77.80	21.50
07:July:2016:04:24:34	40.6250	28.2500	35.5000	77.90	21.50
07:July:2016:04:25:05	40.5000	28.1875	35.5000	77.80	21.50
07:July:2016:04:25:36	40.3750	28.1875	35.4375	77.10	21.50
07:July:2016:04:26:07	40.0625	28.1875	35.5000	77.80	21.60
07:July:2016:04:26:38	39.8750	28.1875	35.5000	77.60	21.60
07:July:2016:04:27:09	39.8125	28.2500	35.5625	76.30	21.60
07:July:2016:04:27:40	39.8125	28.1875	35.5625	75.60	21.60
07:July:2016:04:28:11	39.6250	28.1250	35.5625	76.00	21.60
07:July:2016:04:28:42	39.1875	28.1875	35.5000	75.60	21.60
07:July:2016:04:29:13	38.2500	28.1250	35.5625	76.30	21.60
07:July:2016:04:29:44	35.5625	28.1250	35.5000	76.20	21.60
07:July:2016:04:30:15	34.1875	28.1250	35.5000	76.10	21.60
07:July:2016:04:30:47	33.0625	28.1250	35.5625	76.90	21.60
07:July:2016:04:31:18	33.3125	28.1250	35.5625	76.20	21.70
07:July:2016:04:31:49	34.5625	28.1250	35.5625	76.20	21.60
07:July:2016:04:32:20	34.9375	28.1250	35.5625	76.80	21.60
07:July:2016:04:32:51	35.5000	28.1250	35.5625	77.30	21.70
07:July:2016:04:33:22	36.0625	28.0625	35.5625	76.00	21.70
07:July:2016:04:33:53	35.8125	28.1250	35.5625	76.10	21.60
07:July:2016:04:34:24	35.0625	28.1875	35.5625	76.20	21.60
07:July:2016:04:34:55	34.5625	28.1250	35.6250	76.50	21.60
07:July:2016:04:35:26	33.8125	28.1250	35.6250	76.40	21.60
07:July:2016:04:35:57	33.1875	28.0625	35.6250	76.20	21.60
07:July:2016:04:36:28	31.8750	28.0625	35.6250	76.20	21.60
07:July:2016:04:36:59	29.8750	28.1250	35.5625	76.30	21.60
07:July:2016:04:37:30	29.8125	28.1875	35.5625	76.40	21.60
07:July:2016:04:38:01	29.8125	28.1875	35.6250	76.40	21.60
07:July:2016:04:38:32	29.4375	28.1250	35.5625	76.90	21.60
07:July:2016:04:39:03	28.6250	28.0625	35.6250	76.70	21.60
07:July:2016:04:39:34	28.3125	28.0000	35.6250	76.80	21.60
07:July:2016:04:40:05	28.6250	28.0625	35.6250	77.10	21.60
07:July:2016:04:40:36	27.4375	28.0625	35.6250	77.30	21.60
07:July:2016:04:41:07	27.3750	28.0625	35.6250	77.30	21.50
07:July:2016:04:41:39	26.8750	28.0625	35.5625	77.50	21.50
07:July:2016:04:42:10	26.5000	28.0625	35.5625	77.80	21.50
07:July:2016:04:42:41	25.7500	28.0625	35.6250	77.70	21.50
07:July:2016:04:43:12	25.3750	28.0625	35.6250	77.60	21.50
07:July:2016:04:43:43	25.5000	28.0000	35.6875	77.90	21.50
07:July:2016:04:44:14	25.3125	28.0000	35.6875	78.20	21.50
07:July:2016:04:44:45	24.7500	28.0000	35.6250	78.20	21.50
07:July:2016:04:45:16	25.1250	28.0000	35.6250	78.00	21.40
07:July:2016:04:45:47	25.4375	28.0000	35.6250	77.80	21.40
07:July:2016:04:46:18	25.1875	27.9375	35.6250	77.70	21.40
07:July:2016:04:46:49	25.4375	28.0000	35.6250	77.60	21.40
07:July:2016:04:47:20	24.8125	28.0000	35.6250	77.70	21.40
07:July:2016:04:47:51	24.8750	28.0000	35.6250	77.40	21.40
07:July:2016:04:48:22	25.4375	28.0625	35.6250	76.90	21.40
07:July:2016:04:48:53	26.1875	28.0625	35.6250	77.00	21.40
07:July:2016:04:49:24	26.1250	28.1250	35.5625	77.30	21.40
07:July:2016:04:49:55	26.1250	28.0625	35.6250	77.80	21.40
07:July:2016:04:50:26	25.6250	28.1250	35.6250	77.50	21.40
07:July:2016:04:50:57	25.4375	28.0625	35.6875	77.50	21.50
07:July:2016:04:51:28	25.1250	28.0625	35.6875	77.40	21.50
07:July:2016:04:51:59	24.8750	28.0000	35.6875	77.80	21.40
07:July:2016:04:52:31	24.8125	28.0000	35.7500	77.70	21.40
07:July:2016:04:53:02	25.4375	27.9375	35.6875	77.80	21.40
07:July:2016:04:53:33	25.0625	27.9375	35.7500	78.00	21.40
07:July:2016:04:54:04	25.5000	28.0625	35.7500	78.00	21.50
07:July:2016:04:54:35	25.8125	28.0000	35.6875	78.60	21.50
07:July:2016:04:55:06	25.3750	28.0000	35.7500	78.30	21.50
07:July:2016:04:55:37	25.1250	28.0000	35.6875	78.10	21.40
07:July:2016:04:56:08	24.8750	28.0000	35.6875	78.00	21.40
07:July:2016:04:56:39	24.8750	28.0000	35.6875	78.00	21.40
07:July:2016:04:57:10	25.8750	27.9375	35.6875	78.20	21.40
07:July:2016:04:57:41	26.3125	28.0000	35.6250	78.60	21.40
07:July:2016:04:58:12	26.2500	27.9375	35.6250	78.90	21.40
07:July:2016:04:58:43	26.4375	28.0000	35.6875	79.10	21.40
07:July:2016:04:59:14	26.1250	28.0000	35.6250	79.10	21.40
07:July:2016:04:59:45	26.6250	28.0000	35.6250	79.20	21.30
07:July:2016:05:00:16	26.2500	27.9375	35.6250	79.20	21.30
07:July:2016:05:00:47	25.6250	27.9375	35.6875	78.80	21.30
07:July:2016:05:01:18	25.3125	27.9375	35.6875	79.00	21.40
07:July:2016:05:01:49	24.8750	28.0000	35.6875	79.00	21.30
07:July:2016:05:02:20	24.0625	27.9375	35.6875	78.70	21.30
07:July:2016:05:02:52	24.1875	27.8750	35.6875	78.90	21.30
07:July:2016:05:03:23	24.5000	27.9375	35.6250	78.90	21.30
07:July:2016:05:03:54	24.3125	27.9375	35.6875	79.10	21.30
07:July:2016:05:04:25	24.3125	27.9375	35.6875	78.90	21.40
07:July:2016:05:04:56	24.4375	27.8750	35.6875	78.70	21.30
07:July:2016:05:05:27	24.3750	27.9375	35.6875	78.70	21.40
07:July:2016:05:05:58	24.3125	27.9375	35.6875	78.60	21.40
07:July:2016:05:06:29	24.5000	27.8750	35.6875	78.50	21.40
07:July:2016:05:07:00	24.3125	27.8750	35.7500	78.20	21.40
07:July:2016:05:07:31	24.4375	27.8750	35.7500	78.20	21.40
07:July:2016:05:08:02	24.0625	27.8750	35.7500	78.00	21.40
07:July:2016:05:08:33	24.0000	27.8125	35.6875	78.20	21.40
07:July:2016:05:09:04	23.9375	27.8125	35.7500	78.30	21.40
07:July:2016:05:09:35	23.6875	27.8750	35.6875	78.20	21.40
07:July:2016:05:10:06	23.8750	27.9375	35.7500	78.20	21.40
07:July:2016:05:10:37	23.7500	27.8750	35.6875	78.00	21.40
07:July:2016:05:11:08	23.6250	27.8125	35.6875	77.70	21.40
07:July:2016:05:11:39	23.5625	27.9375	35.6875	77.60	21.40
07:July:2016:05:12:10	23.3750	27.8750	35.6875	77.40	21.40
07:July:2016:05:12:41	23.6875	27.8750	35.6250	77.80	21.40
07:July:2016:05:13:13	23.5000	27.8750	35.6250	77.60	21.40
07:July:2016:05:13:44	23.2500	27.9375	35.6875	78.00	21.40
07:July:2016:05:14:15	23.0625	27.9375	35.5625	78.10	21.40
07:July:2016:05:15:21	23.0625	27.9375	35.5625	78.10	21.40
07:July:2016:05:15:52	23.0625	27.8750	35.6250	78.00	21.40
07:July:2016:05:16:23	22.7500	27.8750	35.5625	77.80	21.40
07:July:2016:05:16:54	23.0625	27.8750	35.5625	77.70	21.40
07:July:2016:05:17:26	23.5625	27.8750	35.5625	77.90	21.40
07:July:2016:05:17:57	24.1250	27.8750	35.6250	78.20	21.40
07:July:2016:05:18:28	23.3125	27.7500	35.5625	78.40	21.40
07:July:2016:05:18:59	23.5625	27.7500	35.5625	78.80	21.40
07:July:2016:05:19:30	23.1875	27.6875	35.5625	78.50	21.40
07:July:2016:05:20:01	23.0000	27.6875	35.5625	78.30	21.40
07:July:2016:05:20:32	22.6875	27.7500	35.5000	78.60	21.40
07:July:2016:05:21:03	22.6875	27.7500	35.5000	78.40	21.40
07:July:2016:05:21:34	22.6875	27.6875	35.5000	78.50	21.40
07:July:2016:05:22:05	23.3125	27.6875	35.6250	78.80	21.40
07:July:2016:05:22:36	23.6250	27.7500	35.5000	78.70	21.40
07:July:2016:05:23:07	23.4375	27.7500	35.5000	78.90	21.40
07:July:2016:05:23:38	23.3125	27.6875	35.5000	78.90	21.40
07:July:2016:05:24:09	22.9375	27.7500	35.5000	78.90	21.40
07:July:2016:05:24:40	23.0000	27.7500	35.5000	79.20	21.40
07:July:2016:05:25:11	23.4375	27.7500	35.5000	79.20	21.40
07:July:2016:05:25:42	23.4375	27.8125	35.5625	79.30	21.40
07:July:2016:05:26:13	22.8750	27.7500	35.5625	79.30	21.40
07:July:2016:05:26:44	22.6250	27.7500	35.5000	79.20	21.40
07:July:2016:05:27:15	22.1875	27.7500	35.5625	79.30	21.40
07:July:2016:05:27:46	22.1250	27.6875	35.5625	79.20	21.40
07:July:2016:05:28:17	22.3750	27.6875	35.6250	79.30	21.40
